task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,create_bash_wrapper_time,create_request_time,submit_to_scheduler_time,submit_to_k8s_time
1736,siena14,3f/80cab6,nf-3f80cab613e7dfba28e94ac3e03ebe73-9b65b,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS,AR_LAPC4_Daro_REP2,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS (AR_LAPC4_Daro_REP2),COMPLETED,0,-,quay.io/biocontainers/mulled-v2-57736af1eb98c01010848572c9fec9fff6ffaafd:402e865b8f6af2f3e58c6fc8d57127ff0144b2c7-0,6,28800000,-,38654705664,1,1759801956566,1759802197000,1759802198000,241434,0,-,41.7,0.0,3289088,5640192,3289088,5644288,101617,4949,215,18,0,8192,1,1,wow://input/data/work/3f/80cab613e7dfba28e94ac3e03ebe73,true,-,-,-,2,20
1740,siena09,b4/3dc6b6,nf-b43dc6b67b69fda0ae625f495c443304-5546d,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS,Med1_VCAP_Control_REP3,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS (Med1_VCAP_Control_REP3),COMPLETED,0,-,quay.io/biocontainers/mulled-v2-57736af1eb98c01010848572c9fec9fff6ffaafd:402e865b8f6af2f3e58c6fc8d57127ff0144b2c7-0,6,28800000,-,38654705664,1,1759802001798,1759802198000,1759802199000,197202,1000,-,37.7,0.0,3260416,5640192,3260416,5644288,101615,4949,215,18,0,8192,1,1,wow://input/data/work/b4/3dc6b67b69fda0ae625f495c443304,true,-,-,-,2,296
1743,siena09,f8/24acea,nf-f824acea318161e95df35b6fb4841512-aa201,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS,H2Bk15ac_VCAP_Daro_REP1,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS (H2Bk15ac_VCAP_Daro_REP1),COMPLETED,0,-,quay.io/biocontainers/mulled-v2-57736af1eb98c01010848572c9fec9fff6ffaafd:402e865b8f6af2f3e58c6fc8d57127ff0144b2c7-0,6,28800000,-,38654705664,1,1759802017676,1759802198000,1759802198000,180324,0,-,154.8,0.0,3190784,5640192,3190784,5644288,101618,4950,215,18,0,8192,4,2,wow://input/data/work/f8/24acea318161e95df35b6fb4841512,true,-,-,-,2,50
1744,siena12,34/fa0907,nf-34fa0907508496af3c10792f061ee5bd-cc445,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS,H2Bk15ac_VCAP_Control_REP1,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS (H2Bk15ac_VCAP_Control_REP1),COMPLETED,0,-,quay.io/biocontainers/mulled-v2-57736af1eb98c01010848572c9fec9fff6ffaafd:402e865b8f6af2f3e58c6fc8d57127ff0144b2c7-0,6,28800000,-,38654705664,1,1759802057468,1759802198000,1759802198000,140532,0,-,39.3,0.0,3231744,5640192,3231744,5644288,101634,4949,215,18,0,8192,2,2,wow://input/data/work/34/fa0907508496af3c10792f061ee5bd,true,-,-,-,2,118
1747,siena09,cf/8ebe15,nf-cf8ebe15d1be4d73765a6afebc80be61-1cdb0,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS,BRD4_VCaP_R1881_REP1,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS (BRD4_VCaP_R1881_REP1),COMPLETED,0,-,quay.io/biocontainers/mulled-v2-57736af1eb98c01010848572c9fec9fff6ffaafd:402e865b8f6af2f3e58c6fc8d57127ff0144b2c7-0,6,28800000,-,38654705664,1,1759802062349,1759802198000,1759802198000,135651,0,-,157.4,0.0,3198976,5640192,3198976,5644288,101612,4950,215,18,0,8192,4,2,wow://input/data/work/cf/8ebe15d1be4d73765a6afebc80be61,true,-,-,-,2,13
1748,siena14,97/2bd7d5,nf-972bd7d5539a5619fe7824b840cd889d-0c229,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS,H3K27ac_LAPC4_Daro_REP1,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS (H3K27ac_LAPC4_Daro_REP1),COMPLETED,0,-,quay.io/biocontainers/mulled-v2-57736af1eb98c01010848572c9fec9fff6ffaafd:402e865b8f6af2f3e58c6fc8d57127ff0144b2c7-0,6,28800000,-,38654705664,1,1759802062958,1759802205000,1759802206000,143042,0,-,142.9,0.0,3362816,5640192,3362816,5644288,101628,4950,215,18,0,8192,4,3,wow://input/data/work/97/2bd7d5539a5619fe7824b840cd889d,true,-,-,-,1,20
1749,siena07,56/8a06a9,nf-568a06a94607795eb051b6c04bf43638-48d37,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS,Med1_VCAP_Control_REP1,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS (Med1_VCAP_Control_REP1),COMPLETED,0,-,quay.io/biocontainers/mulled-v2-57736af1eb98c01010848572c9fec9fff6ffaafd:402e865b8f6af2f3e58c6fc8d57127ff0144b2c7-0,6,28800000,-,38654705664,1,1759802063184,1759802198000,1759802198000,134816,0,-,77.4,0.0,3248128,5640192,3248128,5644288,101626,4949,215,18,0,8192,4,2,wow://input/data/work/56/8a06a94607795eb051b6c04bf43638,true,-,-,-,1,18
1752,siena14,77/9dc8f1,nf-779dc8f113b1c2e64e340c3c546f275b-679f8,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS,AR_VCAP_Control_REP2,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS (AR_VCAP_Control_REP2),COMPLETED,0,-,quay.io/biocontainers/mulled-v2-57736af1eb98c01010848572c9fec9fff6ffaafd:402e865b8f6af2f3e58c6fc8d57127ff0144b2c7-0,6,28800000,-,38654705664,1,1759802063928,1759802205000,1759802205000,141072,0,-,96.0,0.0,3305472,5640192,3305472,5644288,101621,4949,215,18,0,8192,4,1,wow://input/data/work/77/9dc8f113b1c2e64e340c3c546f275b,true,-,-,-,2,11
1753,siena15,b5/bb165b,nf-b5bb165b5734a930e62417f11a388c66-4fbc1,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS,AR_LAPC4_R1881_REP2,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS (AR_LAPC4_R1881_REP2),COMPLETED,0,-,quay.io/biocontainers/mulled-v2-57736af1eb98c01010848572c9fec9fff6ffaafd:402e865b8f6af2f3e58c6fc8d57127ff0144b2c7-0,6,28800000,-,38654705664,1,1759802064891,1759802198000,1759802198000,133109,0,-,31.2,0.0,3260416,5640192,3260416,5644288,101598,4949,215,18,0,8192,1,0,wow://input/data/work/b5/bb165b5734a930e62417f11a388c66,true,-,-,-,2,16
1755,siena12,d6/ef7e14,nf-d6ef7e1476c6595468217e06c5aa3ba5-72d57,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS,H3K27ac_VCaP_R1881_REP2,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS (H3K27ac_VCaP_R1881_REP2),COMPLETED,0,-,quay.io/biocontainers/mulled-v2-57736af1eb98c01010848572c9fec9fff6ffaafd:402e865b8f6af2f3e58c6fc8d57127ff0144b2c7-0,6,28800000,-,38654705664,1,1759802086709,1759802201000,1759802201000,114291,0,-,117.1,0.0,3301376,5640192,3301376,5644288,101629,4950,215,18,0,8192,1,1,wow://input/data/work/d6/ef7e1476c6595468217e06c5aa3ba5,true,-,-,-,1,20
