task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
3047,siena07,7a/3164af,nf-7a3164af13a3eebd8c17d522b85eb214-9b127,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX,H3K4me1_LAPC4_Daro_REP2,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX (H3K4me1_LAPC4_Daro_REP2),COMPLETED,0,-,quay.io/biocontainers/deeptools:3.5.1--py_0,12,57600000,-,77309411328,1,1759867351091,1759867561000,1759868068000,716909,504000,-,695.3,2.9,4988723200,6344507392,6083530752,7602716672,498252345600,2066695254,143582,198147,6922240,942657536,314016,70955,/input/data/work/7a/3164af13a3eebd8c17d522b85eb214,true,-
3221,siena13,31/866a89,nf-31866a8910c600923b637fa23b4cbac3-c6331,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX,BRD4_VCaP_R1881_REP2,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (BRD4_VCaP_R1881_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,2,14400000,-,12884901888,1,1759868063172,1759868063000,1759868069000,5828,6000,-,137.7,0.0,19722240,178778112,19722240,231448576,638882315,2584864,19720,648,5947392,2588672,38800,122,/input/data/work/31/866a8910c600923b637fa23b4cbac3,true,-
3227,siena13,28/32094e,nf-2832094e51a71b98d26a5ebe162fe7c7-1f95f,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,BRD4_VCaP_R1881_REP2,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (BRD4_VCaP_R1881_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,2,14400000,-,12884901888,1,1759868072529,1759868073000,1759868073000,471,0,-,75.8,0.0,3297280,5640192,3297280,5644288,2754614,5540,269,19,12288,12288,5,4,/input/data/work/28/32094e51a71b98d26a5ebe162fe7c7,true,-
1476,siena12,f9/22b96b,nf-f922b96b8b6fdead230b31f68b01199b-a9305,NFCORE_CHIPSEQ:CHIPSEQ:PHANTOMPEAKQUALTOOLS,AR_VCAP_Control_REP3,NFCORE_CHIPSEQ:CHIPSEQ:PHANTOMPEAKQUALTOOLS (AR_VCAP_Control_REP3),COMPLETED,0,-,quay.io/biocontainers/phantompeakqualtools:1.2.2--0,6,28800000,-,38654705664,1,1759862886780,1759867941000,1759868077000,5190220,135000,-,58.0,0.4,896462848,1797496832,896462848,1797500928,5142585721,4522066039,1047988,1104208,0,1061806080,461344,144,/input/data/work/f9/22b96b8b6fdead230b31f68b01199b,true,-
3226,siena15,c3/201b39,nf-c3201b39104c6e915c50f783ac5c76b9-d7c9a,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,BRD4_VCaP_R1881_REP2,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (BRD4_VCaP_R1881_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,2,14400000,-,12884901888,1,1759868072540,1759868073000,1759868078000,5460,5000,-,148.9,0.0,7094272,164200448,7094272,231448576,638882597,5495,19720,19,4194304,12288,42917,13,/input/data/work/c3/201b39104c6e915c50f783ac5c76b9,true,-
3212,siena14,2f/58874b,nf-2f58874bd01357e5b69fa9be2f524321-3e1de,NFCORE_CHIPSEQ:CHIPSEQ:FRIP_SCORE,AR_LAPC4_R1881_REP3,NFCORE_CHIPSEQ:CHIPSEQ:FRIP_SCORE (AR_LAPC4_R1881_REP3),COMPLETED,0,-,quay.io/biocontainers/mulled-v2-8186960447c5cb2faa697666dc1e6d919ad23f3e:3127fcae6b6bdaf8181e21a26ae61231030a9fcb-0,6,28800000,-,38654705664,1,1759868026076,1759868026000,1759868082000,55924,56000,-,143.6,0.0,19075072,34553856,19075072,34562048,3444164440,1713760484,4345600,231863,0,16384,109908,365,/input/data/work/2f/58874bd01357e5b69fa9be2f524321,true,-
3231,siena13,c6/4f72c5,nf-c64f72c5efc5708d8e2c62966db1cb98-a47e4,NFCORE_CHIPSEQ:CHIPSEQ:MULTIQC_CUSTOM_PHANTOMPEAKQUALTOOLS,AR_VCAP_Control_REP3,NFCORE_CHIPSEQ:CHIPSEQ:MULTIQC_CUSTOM_PHANTOMPEAKQUALTOOLS (AR_VCAP_Control_REP3),COMPLETED,0,-,quay.io/biocontainers/r-base:3.5.1,1,14400000,-,6442450944,1,1759868078985,1759868079000,1759868081000,2015,1000,-,98.3,0.0,2949120,11575296,2949120,11579392,5805467,12647,583,36,1069056,32768,5,5,/input/data/work/c6/4f72c5efc5708d8e2c62966db1cb98,true,-
3233,siena13,29/8f75af,nf-298f75af119b558de1d449683e079593-8d9b2,NFCORE_CHIPSEQ:CHIPSEQ:MULTIQC_CUSTOM_PEAKS,AR_LAPC4_R1881_REP3,NFCORE_CHIPSEQ:CHIPSEQ:MULTIQC_CUSTOM_PEAKS (AR_LAPC4_R1881_REP3),COMPLETED,0,-,ubuntu:20.04,1,14400000,-,6442450944,1,1759868086685,1759868087000,1759868087000,315,29,-,76.6,0.0,2904064,4079616,2904064,4087808,680755,286617,335,24,4198400,16384,7,8,/input/data/work/29/8f75af119b558de1d449683e079593,true,-
3224,siena09,e6/ac91c9,nf-e6ac91c9df1a0c4b3f3e1cec67ac83ac-bb8f1,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTPROFILE,H3K4me1_LAPC4_Daro_REP2,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTPROFILE (H3K4me1_LAPC4_Daro_REP2),COMPLETED,0,-,quay.io/biocontainers/deeptools:3.5.1--py_0,2,14400000,-,12884901888,1,1759868070852,1759868071000,1759868096000,25148,24000,-,97.4,0.8,1606397952,1751707648,1606397952,1751711744,115467082,430145,4016,47,15388672,442368,413,67,/input/data/work/e6/ac91c9df1a0c4b3f3e1cec67ac83ac,true,-
3228,siena12,bd/6b0270,nf-bd6b0270b8349eac9422444961067eee-35600,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,BRD4_VCaP_R1881_REP2,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (BRD4_VCaP_R1881_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,2,14400000,-,12884901888,1,1759868072556,1759868073000,1759868092000,19444,19000,-,134.8,0.0,8351744,166825984,8351744,232869888,638884155,28897,19720,24,0,32768,145,97,/input/data/work/bd/6b0270b8349eac9422444961067eee,true,-
3222,siena07,53/3ee0d6,nf-533ee0d628785f2ba9f7053e4c697df5-49a30,NFCORE_CHIPSEQ:CHIPSEQ:PICARD_COLLECTMULTIPLEMETRICS,BRD4_VCaP_R1881_REP2,NFCORE_CHIPSEQ:CHIPSEQ:PICARD_COLLECTMULTIPLEMETRICS (BRD4_VCaP_R1881_REP2),COMPLETED,0,-,quay.io/biocontainers/picard:2.27.4--hdfd78af_0,6,28800000,-,38654705664,1,1759868063155,1759868070000,1759868126000,62845,54000,-,123.4,1.4,2820083712,43966349312,2820083712,43982532608,3846166172,766063,115958,575,0,1007616,11,1,/input/data/work/53/3ee0d628785f2ba9f7053e4c697df5,true,-
3180,siena15,1d/d359f9,nf-1dd359f9283a50424994eb28a3a3567e-2dd7e,NFCORE_CHIPSEQ:CHIPSEQ:HOMER_ANNOTATEPEAKS_MACS2,H3K18ac_VCaP_R1881_REP2,NFCORE_CHIPSEQ:CHIPSEQ:HOMER_ANNOTATEPEAKS_MACS2 (H3K18ac_VCaP_R1881_REP2),COMPLETED,0,-,quay.io/biocontainers/homer:4.11--pl526hc9558a2_3,6,28800000,-,38654705664,1,1759867858148,1759867898000,1759868133000,274852,234000,-,99.9,2.1,4266274816,4303675392,4266274816,4303679488,4786895363,653158643,717164,100072,0,653164544,50,217,/input/data/work/1d/d359f9283a50424994eb28a3a3567e,true,-
3178,siena13,d8/16f6d2,nf-d816f6d284da664933d30a70fd212e2c-abc03,NFCORE_CHIPSEQ:CHIPSEQ:HOMER_ANNOTATEPEAKS_MACS2,BRD4_VCaP_Daro_REP1,NFCORE_CHIPSEQ:CHIPSEQ:HOMER_ANNOTATEPEAKS_MACS2 (BRD4_VCaP_Daro_REP1),COMPLETED,0,-,quay.io/biocontainers/homer:4.11--pl526hc9558a2_3,6,28800000,-,38654705664,1,1759867855670,1759867900000,1759868138000,282330,236000,-,99.6,2.1,4176121856,4213542912,4176121856,4213547008,4762979859,633008726,713770,96902,3567616,633028608,84,6936,/input/data/work/d8/16f6d284da664933d30a70fd212e2c,true,-
2306,siena07,99/94620d,nf-9994620da24f429c6da5c58951a9dc47-174a1,NFCORE_CHIPSEQ:CHIPSEQ:PICARD_COLLECTMULTIPLEMETRICS,H3K4m1_VCaP_Control_REP2,NFCORE_CHIPSEQ:CHIPSEQ:PICARD_COLLECTMULTIPLEMETRICS (H3K4m1_VCaP_Control_REP2),COMPLETED,0,-,quay.io/biocontainers/picard:2.27.4--hdfd78af_0,6,28800000,-,38654705664,1,1759865060749,1759868059000,1759868141000,3080251,80000,-,115.8,1.3,2554519552,43966349312,2554650624,44033462272,4163608562,767776,178746,595,0,1134592,13,1,/input/data/work/99/94620da24f429c6da5c58951a9dc47,true,-
3182,siena12,7f/d07813,nf-7fd07813a9c66b60dada82bce3b85cbb-3c1fe,NFCORE_CHIPSEQ:CHIPSEQ:HOMER_ANNOTATEPEAKS_MACS2,BRD4_VCaP_R1881_REP1,NFCORE_CHIPSEQ:CHIPSEQ:HOMER_ANNOTATEPEAKS_MACS2 (BRD4_VCaP_R1881_REP1),COMPLETED,0,-,quay.io/biocontainers/homer:4.11--pl526hc9558a2_3,6,28800000,-,38654705664,1,1759867890884,1759867911000,1759868145000,254116,233000,-,100.0,2.1,4177244160,4214706176,4177244160,4214718464,4763146959,633154082,713788,96986,0,633163776,37,196,/input/data/work/7f/d07813a9c66b60dada82bce3b85cbb,true,-
3188,siena14,5a/407a15,nf-5a407a15a583ef1157ec947c226973f2-5d629,NFCORE_CHIPSEQ:CHIPSEQ:HOMER_ANNOTATEPEAKS_MACS2,H2Bk15ac_VCAP_Daro_REP3,NFCORE_CHIPSEQ:CHIPSEQ:HOMER_ANNOTATEPEAKS_MACS2 (H2Bk15ac_VCAP_Daro_REP3),COMPLETED,0,-,quay.io/biocontainers/homer:4.11--pl526hc9558a2_3,6,28800000,-,38654705664,1,1759867910688,1759867917000,1759868152000,241312,233000,-,99.4,2.1,4178157568,4215398400,4178157568,4215402496,4763356649,633335726,713817,97016,737280,633344000,66,2031,/input/data/work/5a/407a15a583ef1157ec947c226973f2,true,-
